model,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,bleu1,bleu2,bleu3,bleu4,jaccard,perplexity,cosine_similarity
bartx,0.0992907801418439,1.0,0.0522388059701492,0.0928571428571428,1.0,0.048689138576779,0.0992907801418439,1.0,0.0522388059701492,1.2010314676385142e-08,1.2010314676385142e-08,1.2010314676385142e-08,1.2010314676385142e-08,0.0734463276836158,283164472.4535671,0.0076010945576162
bartx,0.008606777837547,1.0,0.0043219881145326,0.0048439181916038,0.6,0.002431775195893,0.0080688542227003,0.9375,0.0040518638573743,3.2958804487326705e-101,3.2958804487326705e-101,3.260440874015115e-101,3.1884060862739964e-101,0.0107858243451463,1.0347510709014268e+98,0.0053721688808135
bartx,0.0432330827067669,1.0,0.0220941402497598,0.03954802259887,0.9545454545454546,0.0201923076923076,0.0413533834586466,0.9565217391304348,0.021133525456292,7.449397128150085e-21,7.449397128150085e-21,7.391198713086413e-21,7.332083787549296e-21,0.0417495029821073,6.601169758582449e+19,0.0095979717493661
bartx,0.0219496449322143,0.9444444444444444,0.0111038536903984,0.015513897866839,0.7058823529411765,0.0078431372549019,0.0193673337637185,0.8333333333333334,0.0097975179621162,1.3477585194402302e-35,1.3477585194402302e-35,1.2870486762222016e-35,1.2007303173194774e-35,0.0220264317180616,4.527789775548271e+37,0.0078345029612926
bartx,0.1396825396825396,0.8148148148148148,0.0763888888888889,0.0894568690095846,0.5384615384615384,0.048780487804878,0.1333333333333333,0.7777777777777778,0.0729166666666666,5.507821160557847e-05,5.319997765276716e-05,4.677021255769538e-05,4.063271264338732e-05,0.0833333333333333,64860.883408211565,0.0111191335740072
bartx,0.0924855491329479,0.6666666666666666,0.0496894409937888,0.0,0.0,0.0,0.0578034682080924,0.4166666666666667,0.031055900621118,4.018155328004934e-07,3.571693624893274e-07,2.577684550040901e-07,1.313627703386228e-07,0.0338983050847457,480860.90733691887,0.0106157112526539
bartx,0.0130657956136257,1.0,0.0065758572099577,0.0093414292386735,0.7692307692307693,0.0046992481203007,0.0111992533831077,0.8571428571428571,0.0056364490371066,2.2663011607557983e-60,2.2663011607557983e-60,2.2411200367474e-60,2.1389808708256972e-60,0.0149439601494396,2.5099638084495944e+64,0.0159303605835397
bartx,0.0551378446115288,0.6470588235294118,0.0287958115183246,0.0100755667506297,0.125,0.0052493438320209,0.0401002506265664,0.4705882352941176,0.0209424083769633,1.4373590715195058e-10,1.2794075251986812e-10,1.0380926627640875e-10,7.267545867233458e-11,0.0278884462151394,3802115766.5758834,0.0098823529411764
bartx,0.0065048786589942,0.9285714285714286,0.0032638714536781,0.0030037546933667,0.4615384615384615,0.0015067805123053,0.0060045033775331,0.8571428571428571,0.0030128044187798,8.558176667833923e-121,8.558176667833923e-121,8.558176667833923e-121,8.155438942288797e-121,0.0071013557133634,7.717157376050525e+129,0.0036601772712883
bartx,0.1711229946524064,0.8421052631578947,0.0952380952380952,0.0864864864864864,0.4444444444444444,0.0479041916167664,0.1497326203208556,0.7368421052631579,0.0833333333333333,0.0003473361929455,0.0003412425755254,0.0003012296186607,0.0002449960646669,0.0763358778625954,9055.350804681202,0.0113191780360342
bartx,0.0237264480111653,0.7391304347826086,0.0120567375886524,0.0069881201956673,0.2272727272727272,0.0035486160397444,0.0195394277739009,0.6086956521739131,0.0099290780141843,1.2450126744865784e-30,1.2116641207056881e-30,1.0879840488756586e-30,8.035990898958825e-31,0.0250836120401337,4.02246305107316e+25,0.0077152971875091
bartx,0.0686274509803921,0.5,0.0368421052631578,0.0099009900990099,0.0769230769230769,0.0052910052910052,0.0588235294117647,0.4285714285714285,0.031578947368421,1.6836570134540848e-07,1.4243058068361578e-07,9.466155516203385e-08,5.0740894368538116e-08,0.0352112676056338,588724.8970603269,0.0168970814132104
bartx,0.0686695278969957,0.6153846153846154,0.0363636363636363,0.0173160173160173,0.1666666666666666,0.0091324200913242,0.0600858369098712,0.5384615384615384,0.0318181818181818,2.713245534918779e-08,2.5969635834222606e-08,1.966119952839695e-08,1.2768214281970724e-08,0.0389610389610389,51136035.38059728,0.0211267605633802
